search_query,name,description,설명,url,type,usage_count,topic
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Web Search,"Integrate real-time web search capabilities into your AI assistant. Perform both basic and advanced searches with markdown-formatted results, enhancing your assistant's ability to provide up-to-date information. Empower your AI with a seamless connection to the internet for comprehensive responses.",실시간 웹 검색 기능을 AI 어시스턴트에 통합합니다. 마크다운 형식의 결과로 기본 및 고급 검색을 모두 수행하여 어시스턴트가 최신 정보를 제공하는 기능을 강화합니다. 포괄적인 응답을 위해 인터넷에 원활하게 연결하여 AI를 강화합니다.,https://smithery.ai/server/@mshojaei77/ReActMCP,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Perplexity MCP Server,Enhance your AI interactions by bridging Claude with Perplexity's language models. Utilize advanced chat capabilities and quick query responses securely and efficiently. Experience seamless integration with powerful tools for dynamic AI conversations.,Claude와 Perplexity의 언어 모델을 연결하여 AI 상호작용을 강화하세요. 고급 채팅 기능과 빠른 질의 응답을 안전하고 효율적으로 활용하세요. 강력한 도구와 원활한 통합을 통해 역동적인 AI 대화를 경험하세요.,https://smithery.ai/server/@laodev1/perplexity-mcp-server,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Neural Child Development System,"Reimagine AI development by integrating psychological growth and emotional intelligence. Create systems that develop naturally through defined stages, enhancing cognitive and emotional capabilities.","심리적 성장과 감정적 지능을 통합하여 AI 개발을 재구성합니다. 정의된 단계를 거쳐 자연스럽게 발전하는 시스템을 만들어 인지적, 감정적 역량을 강화합니다.",https://smithery.ai/server/@renatokuipers/neural-child,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,GPT Computer Assistant,An AI agent framework that integrates MCP to perform routine and advanced computer tasks across multiple operating systems.,여러 운영 체제에서 일상적이고 고급 컴퓨터 작업을 수행하기 위해 MCP를 통합한 AI 에이전트 프레임워크입니다.,https://smithery.ai/server/gpt-computer-assistant,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Model Context Protocol Server for Apache OpenDAL,"Access multiple storage services seamlessly. List, read, and manage files across various cloud storage solutions with ease. Simplify your LLM's interaction with data by leveraging a unified protocol for diverse storage backends.","여러 스토리지 서비스에 원활하게 액세스하세요. 다양한 클라우드 스토리지 솔루션에서 파일을 쉽게 나열, 읽기 및 관리하세요. 다양한 스토리지 백엔드에 대한 통합 프로토콜을 활용하여 LLM의 데이터 상호 작용을 간소화하세요.",https://smithery.ai/server/@Xuanwo/mcp-server-opendal,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,AI Query Enhancement Engine,Transform basic user queries into optimized prompts for AI systems. Automatically detect content types and apply tailored templates to ensure high-quality responses. Enhance your AI interactions with structured inputs that maintain original intent.,기본 사용자 질의를 AI 시스템을 위한 최적화된 프롬프트로 변환합니다. 콘텐츠 유형을 자동으로 감지하고 맞춤형 템플릿을 적용하여 고품질 응답을 보장합니다. 원래 의도를 유지하는 구조화된 입력으로 AI 상호 작용을 강화합니다.,https://smithery.ai/server/@iRahulPandey/PromptLab,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Vibe Coder,"Supercharge your AI assistant with powerful tools for software development. Enhance your workflow with features like code generation, refactoring, and project management, all integrated seamlessly into your development environment.","소프트웨어 개발을 위한 강력한 도구로 AI 어시스턴트를 강화하세요. 코드 생성, 리팩토링, 프로젝트 관리와 같은 기능으로 워크플로를 강화하세요. 이 모든 것이 개발 환경에 완벽하게 통합됩니다.",https://smithery.ai/server/@freshtechbro/vibe-coder-mcp,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized protocol.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합하세요. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스하세요. 표준화된 프로토콜로 복잡한 상호작용을 간소화하고 작업을 자동화하세요.",https://smithery.ai/server/@zorgy28/mcp,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Vertex AI Search,Search documents using your private data with enhanced quality through grounding. Integrate multiple Vertex AI data stores seamlessly to improve search results. Utilize this server to leverage the power of Gemini and Vertex AI for your document search needs.,접지를 통해 향상된 품질로 개인 데이터를 사용하여 문서를 검색합니다. 여러 Vertex AI 데이터 저장소를 원활하게 통합하여 검색 결과를 개선합니다. 이 서버를 사용하여 Gemini와 Vertex AI의 힘을 활용하여 문서 검색 요구 사항을 충족합니다.,https://smithery.ai/server/@ubie-oss/mcp-vertexai-search,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Flux Dev,Provide powerful AI capabilities using the Flux model API.,Flux 모델 API를 사용하여 강력한 AI 기능을 제공하세요.,https://smithery.ai/server/@nicekate/flux-dev-mcp,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Portkey MCP Server,Connect your AI assistant to Portkey's API for comprehensive management of AI configurations and user access.,AI 구성과 사용자 액세스를 포괄적으로 관리하려면 AI 어시스턴트를 Portkey API에 연결하세요.,https://smithery.ai/server/@r-huijts/portkey-admin-mcp-server,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Wordware MCP Server,Integrate Wordware's powerful agent capabilities with AI assistants like Claude. Access specialized tools dynamically and enhance your AI interactions effortlessly. Simplify your workflow with intelligent parameter handling and robust error management.,Wordware의 강력한 에이전트 기능을 Claude와 같은 AI 어시스턴트와 통합합니다. 전문 도구에 동적으로 액세스하고 AI 상호 작용을 손쉽게 향상합니다. 지능형 매개변수 처리 및 강력한 오류 관리로 워크플로를 간소화합니다.,https://smithery.ai/server/@aleksandrkrivolap/wordware-mcp,Local,,1
