Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,Tally API Server,Access DAO governance data from Tally API.,Tally API에서 DAO 거버넌스 데이터에 접근합니다.,https://smithery.ai/server/mpc-tally-api-server,Remote,
,Wikidata MCP Server,"Interact with Wikidata seamlessly. Search for entities, extract metadata, and execute SPARQL queries to enhance your applications with rich data insights.","Wikidata와 원활하게 상호 작용합니다. 엔티티를 검색하고, 메타데이터를 추출하고, SPARQL 쿼리를 실행하여 풍부한 데이터 통찰력으로 애플리케이션을 강화합니다.",https://smithery.ai/server/@zzaebok/mcp-wikidata,Local,
,DexPaprika,"Access decentralized exchange data effortlessly. Fetch and analyze DEX, token, and liquidity pool information without the need for API keys, empowering your AI assistants with real-time insights.","분산형 거래소 데이터에 손쉽게 액세스하세요. API 키 없이도 DEX, 토큰 및 유동성 풀 정보를 가져오고 분석하여 AI 어시스턴트에게 실시간 통찰력을 제공하세요.",https://smithery.ai/server/@coinpaprika/dexpaprika-mcp,Remote,
,Votars MCP,"Integrate advanced AI functionalities into your applications with Votars. Process complex tasks efficiently using robust APIs designed for high performance and scalability. Experience seamless voice recording, transcription, and intelligent AI processing for your meetings.","Votars로 고급 AI 기능을 애플리케이션에 통합하세요. 고성능과 확장성을 위해 설계된 견고한 API를 사용하여 복잡한 작업을 효율적으로 처리하세요. 회의를 위한 원활한 음성 녹음, 필사 및 지능형 AI 처리를 경험하세요.",https://smithery.ai/server/@scarletlabs-ai/votars-mcp,Remote,
,IMDb Server,"Access comprehensive movie and TV show information effortlessly. Retrieve detailed data about films, actors, and upcoming releases using the IMDb API. Enhance your applications with rich media content and insights.","포괄적인 영화 및 TV 쇼 정보에 손쉽게 액세스하세요. IMDb API를 사용하여 영화, 배우 및 예정된 릴리스에 대한 자세한 데이터를 검색하세요. 풍부한 미디어 콘텐츠와 통찰력으로 애플리케이션을 강화하세요.",https://smithery.ai/server/@uzaysozen/imdb-mcp-server,Remote,
,Fetch Server,"Retrieve and process web content effortlessly. Convert HTML to markdown for easier consumption by LLMs, allowing models to extract information in manageable chunks. Enhance your applications with web content fetching capabilities.",웹 콘텐츠를 손쉽게 검색하고 처리합니다. HTML을 마크다운으로 변환하여 LLM에서 더 쉽게 사용할 수 있도록 하여 모델이 관리 가능한 청크로 정보를 추출할 수 있도록 합니다. 웹 콘텐츠 페칭 기능으로 애플리케이션을 강화합니다.,https://smithery.ai/server/@p1scess/mcp-servers,Remote,
,ArcGIS Location Services,"Leverage powerful geocoding, reverse geocoding, and routing capabilities to enhance your applications. Access detailed location data and nearby points of interest seamlessly. Integrate with ArcGIS Location Services to provide users with accurate and efficient location-based solutions.","강력한 지오코딩, 역 지오코딩 및 라우팅 기능을 활용하여 애플리케이션을 강화하세요. 자세한 위치 데이터와 인근 관심 지점에 원활하게 액세스하세요. ArcGIS Location Services와 통합하여 사용자에게 정확하고 효율적인 위치 기반 솔루션을 제공하세요.",https://smithery.ai/server/@puran1218/arcgis-location-services-mcp,Remote,
,Marvel MCP Server,"Interact with Marvel characters and comics data seamlessly. Fetch character details, comics, and more using the Marvel Developer API. Enhance your applications with rich Marvel content effortlessly.","Marvel 캐릭터와 만화 데이터와 원활하게 상호 작용하세요. Marvel Developer API를 사용하여 캐릭터 세부 정보, 만화 등을 가져오세요. 풍부한 Marvel 콘텐츠로 애플리케이션을 손쉽게 강화하세요.",https://smithery.ai/server/@DanWahlin/marvel-mcp,Remote,
,Clojure Linter,"Lint your Clojure, ClojureScript, and EDN files effortlessly. Enhance your coding experience by integrating linting capabilities directly into your development environment. Ensure code quality and adherence to best practices with ease.","Clojure, ClojureScript, EDN 파일을 손쉽게 린트하세요. 린트 기능을 개발 환경에 직접 통합하여 코딩 경험을 향상하세요. 손쉽게 코드 품질과 모범 사례 준수를 보장하세요.",https://smithery.ai/server/@Bigsy/clj-kondo-MCP,Remote,
,Q-Anon Posts/Drops Server,"Access and analyze a dataset of Q-Anon posts for research purposes. Search, filter, and gain insights into the Q-Anon drops using AI assistants like Claude. Utilize this tool to explore sociological aspects of the dataset safely and responsibly.","연구 목적으로 Q-Anon 게시물의 데이터세트에 액세스하여 분석합니다. Claude와 같은 AI 보조원을 사용하여 Q-Anon 드롭을 검색, 필터링하고 통찰력을 얻습니다. 이 도구를 사용하여 데이터세트의 사회학적 측면을 안전하고 책임감 있게 탐색합니다.",https://smithery.ai/server/@jkingsman/qanon-mcp-server,Remote,
,MCP Server Example,"Build a functional server that integrates with various LLM clients. Connect your AI models to different data sources and tools seamlessly. Enhance your applications with standardized capabilities for accessing resources, executing tools, and utilizing prompts.","다양한 LLM 클라이언트와 통합되는 기능적 서버를 구축합니다. AI 모델을 다양한 데이터 소스 및 도구에 원활하게 연결합니다. 리소스 액세스, 도구 실행 및 프롬프트 활용을 위한 표준화된 기능으로 애플리케이션을 강화합니다.",https://smithery.ai/server/@bitfollow/mcp-server-example1,Remote,
,Parquet MCP Server,"Manipulate and analyze Parquet files efficiently. Generate text embeddings, extract file information, and convert files to DuckDB or PostgreSQL formats seamlessly.","Parquet 파일을 효율적으로 조작하고 분석합니다. 텍스트 임베딩을 생성하고, 파일 정보를 추출하고, 파일을 DuckDB 또는 PostgreSQL 형식으로 원활하게 변환합니다.",https://smithery.ai/server/@DeepSpringAI/parquet_mcp_server,Local,
,Microsoft 365 Bookings,"Interact with Microsoft Bookings seamlessly through the Microsoft Graph API. Access and manage your bookings, staff, services, and appointments effortlessly. Enhance your scheduling capabilities with powerful tools designed for efficiency and ease of use.","Microsoft Graph API를 통해 Microsoft Bookings와 원활하게 상호 작용하세요. 예약, 직원, 서비스 및 약속에 쉽게 액세스하고 관리하세요. 효율성과 사용 편의성을 위해 설계된 강력한 도구로 일정 관리 기능을 강화하세요.",https://smithery.ai/server/@DynamicEndpoints/m365-bookings-mcp,Remote,
,Marginalia,Access the Marginalia Search API for non-commercial content search.,비상업적 콘텐츠 검색을 위해 Marginalia Search API에 접속하세요.,https://smithery.ai/server/marginalia-mcp-server,Remote,
,API Security Tester,Test and analyze your API endpoints for security vulnerabilities. Ensure your APIs are secure with comprehensive testing tools that cover everything from endpoint discovery to JWT token analysis.,API 엔드포인트의 보안 취약성을 테스트하고 분석합니다. 엔드포인트 발견부터 JWT 토큰 분석까지 모든 것을 포괄하는 포괄적인 테스트 도구로 API가 안전한지 확인합니다.,https://smithery.ai/server/@DynamicEndpoints/api-security-tester,Remote,
,Think Tool Server,"Enhance Claude's reasoning capabilities with a dedicated tool for structured thinking. Use this tool to navigate complex problem-solving tasks effectively, ensuring adherence to policies and improving decision-making processes. Optimize your interactions with Claude by leveraging the think tool for better outcomes in multi-step analyses.","구조적 사고를 위한 전용 도구로 클로드의 추론 능력을 강화하세요. 이 도구를 사용하여 복잡한 문제 해결 작업을 효과적으로 탐색하고, 정책을 준수하고, 의사 결정 프로세스를 개선하세요. 다단계 분석에서 더 나은 결과를 위해 think 도구를 활용하여 클로드와의 상호 작용을 최적화하세요.",https://smithery.ai/server/@cgize/claude-mcp-think-tool,Remote,
,bioRxiv MCP Server,Enable AI assistants to search and access bioRxiv papers through a simple interface. Retrieve detailed metadata and download papers to facilitate biological sciences research and analysis.,AI 어시스턴트가 간단한 인터페이스를 통해 bioRxiv 논문을 검색하고 액세스할 수 있도록 합니다. 자세한 메타데이터를 검색하고 논문을 다운로드하여 생물학 연구 및 분석을 용이하게 합니다.,https://smithery.ai/server/@JackKuo666/biorxiv-mcp-server,Remote,
,Microsoft 365 Core Server,"Manage your Microsoft 365 services effortlessly. Create and manage distribution lists, security groups, and user settings with ease, ensuring streamlined operations and enhanced collaboration. Automate offboarding processes to maintain security and compliance effortlessly.","Microsoft 365 서비스를 손쉽게 관리하세요. 배포 목록, 보안 그룹 및 사용자 설정을 손쉽게 만들고 관리하여 간소화된 운영과 향상된 협업을 보장하세요. 오프보딩 프로세스를 자동화하여 보안과 규정 준수를 손쉽게 유지하세요.",https://smithery.ai/server/@DynamicEndpoints/m365-core-mcp,Remote,
,Tradovate Tools,"Manage your trading operations seamlessly. Access and analyze contracts, positions, and market data with ease, while executing trades directly through the Tradovate platform.","거래 운영을 원활하게 관리하세요. Tradovate 플랫폼을 통해 직접 거래를 실행하면서 계약, 포지션 및 시장 데이터에 쉽게 액세스하고 분석하세요.",https://smithery.ai/server/@alexanimal/tradovate-mcp-server,Remote,
